MIS305,3,3:10,4:40,T,529 (C. Lab-1)
MIS305,4,1:30,3:00,MW,533 (C. Lab-3)
MIS305,5,3:10,4:40,R,534 (C. Lab-4)
MIS305,5,3:10,4:40,S,530 (C. Lab-2)
MIS305,6,11:50,1:20,T,530 (C. Lab-2)
MIS305,6,11:50,1:20,S,AB1-201
MIS305,7,11:50,1:20,W,530 (C. Lab-2)
MIS305,7,11:50,1:20,M,AB2-205
MIS401,1,11:50,1:20,S,530 (C. Lab-2)
MIS401,1,11:50,1:20,T,533 (C. Lab-3)
MIS402,1,10:10,11:40,MW,534 (C. Lab-4)
MIS403,1,3:10,4:40,MW,533 (C. Lab-3)
MIS406,1,8:30,11:40,A,AB2-704
MIS410,1,8:30,10:00,S,533 (C. Lab-3)
MIS410,1,8:30,10:00,R,534 (C. Lab-4)
MIS419,1,1:30,3:00,ST,530 (C. Lab-2)
MIS501,1,6:30,9:30,M,435
MIS501,2,9:00,12:00,F,110
MIS501,3,6:30,9:30,T,434
MKT101,1,3:10,4:40,MW,338
MKT101,2,3:10,4:40,MW,107
MKT101,3,3:10,4:40,S,225
MKT101,3,3:10,4:40,T,226
MKT101,4,11:50,1:20,ST,111
MKT101,5,1:30,3:00,R,219
MKT101,5,1:30,3:00,T,225
MKT101,6,10:10,11:40,S,433
MKT101,6,10:10,11:40,R,430
MKT101,7,8:30,10:00,TR,AB1-701
MKT201,1,10:10,11:40,SR,336
MKT201,2,3:10,4:40,R,111
MKT201,2,3:10,4:40,T,112
MKT201,3,3:10,4:40,MW,431
MKT201,4,8:30,10:00,MW,111
MKT201,5,10:10,11:40,SR,241
MKT201,6,8:30,10:00,MW,AB1-602
MKT201,7,11:50,1:20,W,AB2-205
MKT201,7,11:50,1:20,M,AB1-702
MKT401,1,1:30,3:00,R,338
MKT401,1,1:30,3:00,S,224
MKT401,2,1:30,3:00,MW,531
MKT402,1,3:10,4:40,ST,221
MKT408,1,1:30,3:00,SR,AB1-301
MKT408,2,11:50,1:20,MW,217
MKT410,1,10:10,11:40,SR,AB1-302
MKT410,2,8:30,10:00,MW,431
MKT412,1,8:30,10:00,ST,430
MKT412,2,10:10,11:40,MW,430
MKT414,1,3:10,4:40,T,219
MKT414,1,3:10,4:40,S,531
MKT414,2,11:50,1:20,ST,107
MKT416,1,10:10,11:40,R,431
MKT416,1,10:10,11:40,S,AB1-402
MKT416,2,3:10,4:40,ST,109
MKT418,1,11:50,1:20,MW,433
MKT430,1,3:10,4:40,MW,434
MKT501,1,6:30,9:30,M,114
MKT501,2,6:30,9:30,T,114
MKT501,3,6:30,9:30,A,226
MKT501,4,6:30,9:30,S,336
MKT503,1,9:00,12:00,F,108
MKT504,1,6:30,9:30,T,113
MKT513,1,6:30,9:30,M,115
MKT521,1,6:30,9:30,T,113
MKT523,1,6:30,9:30,S,114
MKT525,1,6:30,9:30,M,115
MKT527,1,9:00,12:00,F,108
MSE606,1,3:00,6:00,F,339
OPM501,1,6:30,9:30,T,115
OPM501,2,6:30,9:30,S,432
OPM501,3,3:00,6:00,F,111
OPM523,1,6:30,9:30,A,107
OPM525,1,6:30,9:30,F,110
PHRM000,1,8:30,5:00,STRMW,AB1-901 (C. Lab-ISLM)
PHRM101,1,1:40,2:40,S,331 (Reserved for Pharmacy only)
PHRM101,1,1:40,2:40,R,819 (Reserved for Pharmacy only)
PHRM101,2,12:30,1:30,R,332 (Reserved for Pharmacy only)
PHRM101,2,10:10,11:10,S,332 (Reserved for Pharmacy only)
PHRM101,3,11:20,12:20,T,333 (Reserved for Pharmacy only)
PHRM101,3,11:20,12:20,R,817 (Reserved for Pharmacy only)
PHRM101,4,12:30,1:30,ST,334 (Reserved for Pharmacy only)
PHRM102,1,10:10,11:10,MW,331 (Reserved for Pharmacy only)
PHRM102,2,11:20,12:20,MW,331 (Reserved for Pharmacy only)
PHRM102,3,1:40,2:40,MW,331 (Reserved for Pharmacy only)
PHRM103,1,12:30,1:30,ST,331 (Reserved for Pharmacy only)
PHRM103,2,11:20,12:20,SR,332 (Reserved for Pharmacy only)
PHRM103,3,1:40,2:40,TR,333 (Reserved for Pharmacy only)
PHRM103,4,11:20,12:20,T,334 (Reserved for Pharmacy only)
PHRM103,4,1:40,2:40,S,334 (Reserved for Pharmacy only)
PHRM201,1,10:10,11:10,ST,333 (Reserved for Pharmacy only)
PHRM201,2,11:20,12:20,T,331 (Reserved for Pharmacy only)
PHRM201,2,11:20,12:20,S,334 (Reserved for Pharmacy only)
PHRM201,3,12:30,1:30,SR,333 (Reserved for Pharmacy only)
PHRM202,1,10:10,11:10,SR,331 (Reserved for Pharmacy only)
PHRM202,2,10:10,11:10,TR,332 (Reserved for Pharmacy only)
PHRM202,3,11:20,12:20,SR,333 (Reserved for Pharmacy only)
PHRM202,4,1:40,2:40,TR,334 (Reserved for Pharmacy only)
PHRM203,1,11:20,12:20,MW,334 (Reserved for Pharmacy only)
PHRM203,2,1:40,2:40,MW,333 (Reserved for Pharmacy only)
PHRM203,3,2:50,3:50,MW,331 (Reserved for Pharmacy only)
PHRM204,1,11:20,12:20,SR,331 (Reserved for Pharmacy only)
PHRM204,2,10:10,11:10,ST,334 (Reserved for Pharmacy only)
PHRM204,3,12:30,1:30,ST,332 (Reserved for Pharmacy only)
PHRM204,4,11:20,12:20,T,332 (Reserved for Pharmacy only)
PHRM204,4,11:20,12:20,R,816 (Reserved for Pharmacy only)
PHRM205,1,10:10,11:10,S,816 (Reserved for Pharmacy only)
PHRM205,1,10:10,11:10,R,817 (Reserved for Pharmacy only)
PHRM205,2,1:40,2:40,R,331 (Reserved for Pharmacy only)
PHRM205,2,1:40,2:40,T,331 (Reserved for Pharmacy only)
PHRM205,3,1:40,2:40,S,333 (Reserved for Pharmacy only)
PHRM205,3,10:10,11:10,T,819 (Reserved for Pharmacy only)
PHRM205,4,4:00,5:00,ST,334 (Reserved for Pharmacy only)
PHRM206,1,2:50,3:50,MW,333 (Reserved for Pharmacy only)
PHRM206,2,2:50,3:50,MW,332 (Reserved for Pharmacy only)
PHRM206,3,1:40,2:40,MW,334 (Reserved for Pharmacy only)
PHRM207,1,11:20,12:20,SR,819 (Reserved for Pharmacy only)
PHRM207,2,10:10,11:10,ST,817 (Reserved for Pharmacy only)
PHRM207,3,12:30,1:30,SR,819 (Reserved for Pharmacy only)
PHRM208,1,10:10,11:10,MW,332 (Reserved for Pharmacy only)
PHRM208,2,12:30,1:30,MW,332 (Reserved for Pharmacy only)
PHRM208,3,1:40,2:40,MW,819 (Reserved for Pharmacy only)
PHRM208,4,4:00,5:00,MW,331 (Reserved for Pharmacy only)
PHRM209,1,11:20,12:20,MW,333 (Reserved for Pharmacy only)
PHRM209,2,12:30,1:30,MW,331 (Reserved for Pharmacy only)
PHRM209,3,10:10,11:10,MW,816 (Reserved for Pharmacy only)
PHRM210,1,1:40,2:40,MW,332 (Reserved for Pharmacy only)
PHRM210,2,10:10,11:10,MW,334 (Reserved for Pharmacy only)
PHRM210,3,12:30,1:30,MW,334 (Reserved for Pharmacy only)
PHRM211,1,10:10,11:10,MW,819 (Reserved for Pharmacy only)
PHRM211,2,11:20,12:20,MW,819 (Reserved for Pharmacy only)
PHRM211,3,11:20,12:20,MW,816 (Reserved for Pharmacy only)
PHRM301,2,2:50,3:50,SR,332 (Reserved for Pharmacy only)
PHRM301,3,2:50,3:50,R,331 (Reserved for Pharmacy only)
PHRM301,3,2:50,3:50,T,332 (Reserved for Pharmacy only)
PHRM302,2,12:30,1:30,T,333 (Reserved for Pharmacy only)
PHRM302,2,10:10,11:10,R,333 (Reserved for Pharmacy only)
PHRM302,3,1:40,2:40,T,816 (Reserved for Pharmacy only)
PHRM302,3,1:40,2:40,S,817 (Reserved for Pharmacy only)
PHRM303,2,2:50,3:50,T,333 (Reserved for Pharmacy only)
PHRM303,2,12:30,1:30,R,334 (Reserved for Pharmacy only)
PHRM303,3,1:40,2:40,R,332 (Reserved for Pharmacy only)
PHRM303,3,2:50,3:50,S,333 (Reserved for Pharmacy only)
PHRM304,2,2:50,3:50,MW,334 (Reserved for Pharmacy only)
PHRM304,3,12:30,1:30,MW,817 (Reserved for Pharmacy only)
PHRM305,1,12:30,1:30,R,817 (Reserved for Pharmacy only)
PHRM305,1,12:30,1:30,T,819 (Reserved for Pharmacy only)
PHRM305,2,2:50,3:50,T,334 (Reserved for Pharmacy only)
PHRM305,2,10:10,11:10,R,819 (Reserved for Pharmacy only)
PHRM305,3,2:50,3:50,ST,331 (Reserved for Pharmacy only)
PHRM305,4,9:00,10:00,MW,333 (Reserved for Pharmacy only)
PHRM306,1,4:00,5:00,ST,332 (Reserved for Pharmacy only)
PHRM306,2,11:20,12:20,ST,817 (Reserved for Pharmacy only)
PHRM307,1,12:30,1:30,MW,816 (Reserved for Pharmacy only)
PHRM307,2,1:40,2:40,MW,816 (Reserved for Pharmacy only)
PHRM308,1,2:50,3:50,R,334 (Reserved for Pharmacy only)
PHRM308,1,2:50,3:50,S,817 (Reserved for Pharmacy only)
PHRM308,2,4:00,5:00,ST,331 (Reserved for Pharmacy only)
PHRM308,3,4:00,5:00,ST,817 (Reserved for Pharmacy only)
PHRM309,1,2:50,3:50,MW,817 (Reserved for Pharmacy only)
PHRM309,2,11:20,12:20,MW,332 (Reserved for Pharmacy only)
PHRM310,2,2:50,3:50,TR,817 (Reserved for Pharmacy only)
PHRM310,3,12:30,1:30,ST,817 (Reserved for Pharmacy only)
PHRM311,1,1:40,2:40,MW,817 (Reserved for Pharmacy only)
PHRM311,2,9:00,10:00,MW,819 (Reserved for Pharmacy only)
PHRM311,3,4:00,5:00,MW,817 (Reserved for Pharmacy only)
PHRM312,1,2:50,3:50,MW,816 (Reserved for Pharmacy only)
PHRM312,2,4:00,5:00,MW,332 (Reserved for Pharmacy only)
PHRM401,1,9:00,10:00,SR,331 (Reserved for Pharmacy only)
PHRM401,2,4:00,5:00,ST,333 (Reserved for Pharmacy only)
PHRM401,3,9:00,10:00,T,331 (Reserved for Pharmacy only)
PHRM401,3,11:20,12:20,R,334 (Reserved for Pharmacy only)
PHRM402,1,2:50,3:50,T,816 (Reserved for Pharmacy only)
PHRM402,1,2:50,3:50,R,819 (Reserved for Pharmacy only)
PHRM402,2,9:00,10:00,SR,333 (Reserved for Pharmacy only)
PHRM403,1,9:00,10:00,MW,817 (Reserved for Pharmacy only)
PHRM403,2,10:10,11:10,MW,817 (Reserved for Pharmacy only)
PHRM404,1,9:00,5:00,F,Research
PHRM404,1,10:10,11:10,F,Research
PHRM405,1,2:50,3:50,ST,819 (Reserved for Pharmacy only)
PHRM405,2,4:00,5:00,ST,819 (Reserved for Pharmacy only)
PHRM406,1,9:00,10:00,ST,334 (Reserved for Pharmacy only)
PHRM406,2,10:10,11:10,TR,816 (Reserved for Pharmacy only)
PHRM409,1,10:10,11:10,MW,333 (Reserved for Pharmacy only)
PHRM409,2,12:30,1:30,MW,333 (Reserved for Pharmacy only)
PHRM410,2,2:50,3:50,MW,819 (Reserved for Pharmacy only)
PHRM411,1,1:40,2:40,ST,819 (Reserved for Pharmacy only)
PHRM411,2,9:00,10:00,SR,816 (Reserved for Pharmacy only)
PHRM411,3,9:00,10:00,SR,817 (Reserved for Pharmacy only)
PHRM412,2,1:40,2:40,TR,817 (Reserved for Pharmacy only)
PHRM413,1,11:20,12:20,MW,817 (Reserved for Pharmacy only)
PHRM414,2,12:30,1:30,ST,816 (Reserved for Pharmacy only)
PHRM414,3,4:00,5:00,MW,333 (Reserved for Pharmacy only)
PHRM510,1,4:30,6:45,A,333 (Reserved for Pharmacy only)
PHRM511,1,7:00,9:15,R,332 (Reserved for Pharmacy only)
PHRM513,1,7:00,9:15,A,334 (Reserved for Pharmacy only)
PHRM520,1,10:10,12:15,F,333 (Reserved for Pharmacy only)
PHRM521,1,7:00,9:15,A,333 (Reserved for Pharmacy only)
PHRM522,1,3:00,5:15,F,333 (Reserved for Pharmacy only)
PHRM530,1,10:00,12:15,F,334 (Reserved for Pharmacy only)
PHRM531,1,4:50,6:20,F,Project
PHRM532,1,7:00,9:15,S,333 (Reserved for Pharmacy only)
PHY100,1,8:30,10:00,MW,221
PHY100,2,8:30,10:00,ST,AB2-504
PHY100,3,3:10,4:40,TR,AB2-404
PHY107,1,11:50,1:20,ST,358
PHY107,2,8:30,10:00,MW,358
PHY107Lab,1,4:50,6:50,M,460 (Physics Lab)
PHY107Lab,2,4:50,6:50,W,460 (Physics Lab)
PHY108,1,10:10,11:40,T,108
PHY108,1,10:10,11:40,R,102
PHY108Lab,1,8:00,10:00,T,460 (Physics Lab)
PHY109,1,10:10,11:40,ST,359
PHY109,2,10:10,11:40,MW,359
PHY109,3,1:30,3:00,SR,359
PHY109,4,1:30,3:00,ST,AB2-302
PHY109,5,11:50,1:20,MW,AB1-401
PHY109,6,1:30,3:00,TR,102
PHY109,7,3:10,4:40,T,108
PHY109,7,3:10,4:40,R,107
PHY109,8,1:30,3:00,S,108
PHY109,8,1:30,3:00,R,109
PHY109Lab,1,1:30,3:30,M,460 (Physics Lab)
PHY109Lab,2,1:30,3:30,T,460 (Physics Lab)
PHY109Lab,3,1:30,3:30,W,460 (Physics Lab)
PHY109Lab,4,8:00,10:00,S,460 (Physics Lab)
PHY109Lab,5,10:10,12:10,T,460 (Physics Lab)
PHY109Lab,6,4:50,6:50,T,460 (Physics Lab)
PHY109Lab,7,4:50,6:50,R,460 (Physics Lab)
PHY109Lab,8,4:50,6:50,S,460 (Physics Lab)
PHY208,1,11:50,1:20,TR,108
PHY208Lab,1,8:00,10:00,R,460 (Physics Lab)
PHY209,1,8:30,10:00,ST,358
PHY209,2,11:50,1:20,MW,358
PHY209,3,8:30,10:00,TR,217
PHY209,4,11:50,1:20,TR,222
PHY209,5,1:30,3:00,ST,112
PHY209,6,3:10,4:40,ST,111
POP201,1,10:10,11:40,SR,111
POP201,2,8:30,10:00,ST,221
POP201,3,11:50,1:20,MW,225
POP202,1,10:10,11:40,MW,111
POP202,2,1:30,3:00,ST,111
POP203,1,1:30,3:00,MW,111
POP501,1,4:50,6:20,W,Reading Course
POP503,1,3:10,4:40,W,Reading Course
POP508,1,3:10,4:40,M,Reading Course
POP601,1,8:30,10:00,R,Reading Course
POP602,1,3:10,4:40,S,Reading Course
POP603,1,10:00,1:00,F,219
POP605,1,6:00,9:00,W,530 (C. Lab-2)
POP613,1,2:00,5:00,F,219
POP695,1,4:50,6:20,A,Project
POP697,1,4:50,6:20,S,Project
SOC101,1,3:10,4:40,S,102
SOC101,1,3:10,4:40,T,217
SOC101,2,1:30,3:00,M,AB1-501
SOC101,2,1:30,3:00,W,AB1-601
SOC101,3,10:10,11:40,R,222
SOC101,3,10:10,11:40,T,227
SOC101,4,10:10,11:40,MW,221
SOC101,5,1:30,3:00,R,430
SOC101,5,1:30,3:00,S,431
SOC101,6,11:50,1:20,MW,AB2-302
SOC101,7,3:10,4:40,TR,AB2-203
SOC101,8,11:50,1:20,MW,220
SOC101,9,1:30,3:00,ST,AB2-606
SOC101,10,10:10,11:40,S,220
SOC101,10,10:10,11:40,R,AB1-802
SOC101,11,10:10,11:40,M,529 (C. Lab-1)
SOC101,11,10:10,11:40,W,108
SOC102,1,1:30,3:00,MW,115
SOC106,1,3:10,4:40,M,AB2-704
SOC106,1,3:10,4:40,W,212
SOC106,2,1:30,3:00,MW,AB2-303
SOC106,3,1:30,3:00,T,226
SOC106,3,1:30,3:00,S,AB2-203
SOC201,1,1:30,3:00,ST,435
SOC202,1,10:10,11:40,ST,222
SOC202,2,8:30,10:00,MW,433
SOC218,1,11:50,1:20,MW,115
SOC219,1,11:50,1:20,T,219
SOC219,1,11:50,1:20,S,109
SOC220,1,10:10,11:40,S,AB2-503
SOC220,1,10:10,11:40,T,217
SOC302,1,10:10,11:40,MW,AB2-205
SOC303,1,11:50,1:20,M,AB1-501
SOC303,1,11:50,1:20,W,AB2-403
SOC305,1,11:50,1:20,SR,Reading Course
SOC312,1,1:30,3:00,R,432
SOC312,1,1:30,3:00,S,433
SOC401,1,10:10,11:40,ST,212
SOC406,1,3:10,4:40,MW,AB2-303
SOC413,1,3:10,4:40,A,Project
SOC414,1,3:10,4:40,F,Project
SOC415,1,1:30,3:00,MW,434
SOC416,1,11:50,1:20,ST,212
STA102,1,11:50,1:20,W,AB2-303
STA102,1,11:50,1:20,M,AB2-704
STA102,2,1:30,3:00,MW,AB1-302
STA102,3,1:30,3:00,ST,AB1-502
STA102,4,11:50,1:20,TR,AB1-802
STA102,5,1:30,3:00,SR,AB1-402
STA102,6,10:10,11:40,MW,AB1-302
STA208,1,10:10,11:40,MW,AB1-202
